Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
513969,Witchfinders: A Seventeenth-Century English Tragedy. Malcolm Gaskill,Malcolm Gaskill,"Gaskill, Malcolm",,719561213,9780720000000.0,0,3.3,John Murray Publishers,Paperback,384.0,2006.0,2005.0,2021-01-01,2022-08-17,"to-read, occult","to-read (#90), occult (#13)",to-read,False,False,False,0,0
20493625,Witches: James I and the English Witch Hunts,Tracy Borman,"Borman, Tracy",,009954914X,9780100000000.0,0,3.53,Vintage,Paperback,320.0,2014.0,2013.0,2021-01-01,2022-08-17,"to-read, occult","to-read (#89), occult (#12)",to-read,False,False,False,0,0
60840489,"Unseelie (The Unseelie Duology, #1)",Ivelisse Housman,"Housman, Ivelisse",,1335428593,9781340000000.0,0,3.76,Inkyard Press,Hardcover,432.0,2023.0,2023.0,2021-01-01,2022-08-14,to-read,to-read (#88),to-read,False,False,False,0,0
41580931,An Arrow to the Moon,Emily X.R. Pan,"Pan, Emily X.R.",,316464058,9780320000000.0,0,3.45,"Little, Brown Books For Young Readers",Hardcover,400.0,2022.0,2022.0,2021-01-01,2022-08-09,to-read,to-read (#87),to-read,False,False,False,0,0
50608676,"Black Leopard, Red Wolf (The Dark Star Trilogy, #1)",Marlon James,"James, Marlon",,735220182,9780740000000.0,0,3.45,Riverhead Books,Paperback,640.0,2020.0,2019.0,2021-01-01,2022-08-09,to-read,to-read (#86),to-read,False,False,False,0,0
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,055357339X,9780550000000.0,0,4.18,Spectra Books,Mass Market Paperback,435.0,1996.0,1995.0,2021-01-01,2022-08-09,to-read,to-read (#85),to-read,False,False,False,0,0
43332963,Children of Blood and Bone: The Orisha Legacy (Legacy of Orisha),Tomi Adeyemi,"Adeyemi, Tomi",,1432864092,9781430000000.0,0,4.11,Thorndike Press Large Print,Library Binding,873.0,2019.0,2018.0,2021-01-01,2022-08-09,to-read,to-read (#84),to-read,False,False,False,0,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,,9780770000000.0,0,4.48,Tor Books,Hardcover,537.0,2006.0,2006.0,2021-01-01,2022-07-20,to-read,to-read (#83),to-read,False,False,False,0,0
59639195,A Torre da Andorinha,Andrzej Sapkowski,"Sapkowski, Andrzej",,,,0,4.22,Dark Horse Manga,Kindle Edition,272.0,2020.0,1997.0,2022-10-01,2022-07-09,"fantasy, novel","fantasy (#64), novel (#1)",read,False,False,False,1,0
60224365,"Before Your Memory Fades (Before the Coffee Gets Cold, #3)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,369722698,9780370000000.0,0,3.91,Hanover Square Press,ebook,220.0,2022.0,2018.0,2021-01-01,2022-06-16,to-read,to-read (#82),to-read,False,False,False,0,0
54373691,"Tales from the Café (Before the Coffee Gets Cold, #2)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,1529050863,9781530000000.0,0,4.0,Picador,Paperback,192.0,2020.0,2017.0,2021-01-01,2022-06-16,to-read,to-read (#81),to-read,False,False,False,0,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,1529029589,9781530000000.0,0,3.71,Picador,Paperback,213.0,2019.0,2015.0,2021-01-01,2022-06-16,to-read,to-read (#80),to-read,False,False,False,0,0
44285277,"魔法使いの嫁 12 (Mahōtsukai no yome, #12)",Kore Yamazaki,"Yamazaki, Kore",ヤマザキコレ,4800008905,9784800000000.0,5,4.23,マッグガーデン,Paperback,177.0,2019.0,2019.0,2022-05-26,2022-06-02,"fantasy, manga","fantasy (#63), manga (#10)",read,False,False,False,1,0
41718992,"魔法使いの嫁 11 (Mahōtsukai no yome, #11)",Kore Yamazaki,"Yamazaki, Kore",ヤマザキコレ,4800008379,9784800000000.0,5,4.26,マッグガーデン,Paperback,186.0,2019.0,2019.0,2022-05-03,2022-06-02,"fantasy, mystery","fantasy (#62), mystery (#3)",read,False,False,False,1,0
39347192,"魔法使いの嫁 10 (Mahōtsukai no yome, 10)",Kore Yamazaki,"Yamazaki, Kore",ヤマザキコレ,4800007941,9784800000000.0,3,4.22,マッグガーデン,Paperback,177.0,2018.0,2018.0,2022-05-03,2022-06-02,"fantasy, manga","fantasy (#61), manga (#9)",read,False,False,False,1,0
36477428,"魔法使いの嫁 9 特装版 (Mahōtsukai no yome, #9)",Kore Yamazaki,"Yamazaki, Kore",ヤマザキコレ,4800007275,9784800000000.0,5,4.35,マッグガーデン,Paperback,192.0,2018.0,2018.0,2022-04-16,2022-06-02,"fantasy, manga","fantasy (#60), manga (#8)",read,False,False,False,1,0
35197946,"The Ancient Magus' Bride, Vol. 8 (The Ancient Magus' Bride, #8)",Kore Yamazaki,"Yamazaki, Kore",マッグガーデン,1626925976,9781630000000.0,5,4.36,Seven Seas,Paperback,178.0,2018.0,2017.0,2022-04-15,2022-06-02,"fantasy, manga","fantasy (#59), manga (#7)",read,False,False,False,1,0
31949090,"The Ancient Magus' Bride, Vol. 7 (The Ancient Magus' Bride, #7)",Kore Yamazaki,"Yamazaki, Kore",,1626924996,9781630000000.0,5,4.35,Seven Seas,Paperback,176.0,2017.0,2017.0,2022-04-11,2022-06-02,"fantasy, manga","fantasy (#58), manga (#6)",read,False,False,False,1,0
30139740,"The Ancient Magus' Bride, Vol. 6 (The Ancient Magus' Bride, #6)",Kore Yamazaki,"Yamazaki, Kore",,1626923507,9781630000000.0,4,4.39,Seven Seas,Paperback,180.0,2017.0,2016.0,2022-04-10,2022-06-02,"manga, fantasy","manga (#5), fantasy (#57)",read,False,False,False,2,0
40635416,House of Glass,Susan  Fletcher,"Fletcher, Susan",,349007667,,0,3.83,Virago,Kindle Edition,295.0,2018.0,2018.0,2021-01-01,2022-05-31,to-read,to-read (#79),to-read,False,False,False,0,0
43459812,Things We Say in the Dark,Kirsty Logan,"Logan, Kirsty",,1787301532,9781790000000.0,0,3.82,Harvill Secker,Hardcover,226.0,2019.0,2019.0,2021-01-01,2022-05-31,to-read,to-read (#78),to-read,False,False,False,0,0
52066469,"The Railway Girls (The Railway Girls, #1)",Maisie Thomas,"Thomas, Maisie",,,,0,4.4,Cornerstone Digital,Kindle Edition,448.0,2020.0,2020.0,2021-01-01,2022-05-31,to-read,to-read (#77),to-read,False,False,False,0,0
59414889,"Hope for the Railway Girls (The Railway Girls, #5)",Maisie Thomas,"Thomas, Maisie",,,,0,4.63,Penguin,Kindle Edition,445.0,2022.0,2022.0,2021-01-01,2022-05-31,to-read,to-read (#76),to-read,False,False,False,0,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,316556343,9780320000000.0,0,4.24,"Little, Brown and Company",Hardcover,393.0,2018.0,2018.0,2021-01-01,2022-04-25,to-read,to-read (#75),to-read,False,False,False,0,0
43537128,"The Golden Age, Volume 1, Part 2",Roxanne Moreil,"Moreil, Roxanne",,,9791030000000.0,0,3.97,Europe Comics,Kindle Edition,120.0,2018.0,2007.0,2021-01-01,2022-04-22,to-read,to-read (#74),to-read,False,False,False,0,0
1823114,Three Shadows,Cyril Pedrosa,"Pedrosa, Cyril",,159643239X,9781600000000.0,0,4.05,First Second,Paperback,268.0,2008.0,2007.0,2021-01-01,2022-04-22,to-read,to-read (#73),to-read,False,False,False,0,0
12873781,Portugal,Cyril Pedrosa,"Pedrosa, Cyril",Ruby,2800148136,9782800000000.0,0,4.13,Dupuis,Hardcover,261.0,2011.0,2011.0,2021-01-01,2022-04-22,to-read,to-read (#72),to-read,False,False,False,0,0
1685350,"Muddle Earth (Muddle Earth, #1)",Paul Stewart,"Stewart, Paul",Chris Riddell,038573316X,9780390000000.0,4,3.91,Delacorte Books for Young Readers,Hardcover,450.0,2007.0,2003.0,2022-09-17,2022-04-18,fantasy,fantasy (#56),read,False,False,False,1,0
9317452,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,575097566,9780580000000.0,0,3.86,Gollancz,Hardcover,392.0,2011.0,2011.0,2021-01-01,2022-03-29,to-read,to-read (#71),to-read,False,False,False,0,0
19995711,How To Be a Victorian,Ruth Goodman,"Goodman, Ruth",,067092136X,9780670000000.0,0,4.24,Penguin,Paperback,458.0,2014.0,2013.0,2021-01-01,2022-03-14,"non-fiction, currently-reading","non-fiction (#14), currently-reading (#7)",currently-reading,False,False,False,1,1
44415694,A Child's Garden of Verses,Robert Louis Stevenson,"Stevenson, Robert Louis",,,,3,4.27,Dark Horse Manga,Paperback,272.0,,1885.0,2022-03-14,2022-03-12,"childrens, poetry","childrens (#12), poetry (#12)",read,False,False,False,1,0
58255028,Bitch,Lucy Cooke,"Cooke, Lucy",,857524127,9780860000000.0,0,4.43,Doubleday,Paperback,400.0,2022.0,2022.0,2021-01-01,2022-03-07,to-read,to-read (#70),to-read,False,False,False,0,0
56441475,The Little Book of Cats: Purrs of Wisdom,Orange Hippo!,"Hippo!, Orange",,1911610945,9781910000000.0,3,4.16,Orange Hippo!,Hardcover,192.0,2020.0,2007.0,2022-02-04,2022-02-04,"cats, non-fiction","cats (#4), non-fiction (#13)",read,False,False,True,1,1
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky  Chambers,"Chambers, Becky",,,,0,4.28,Tordotcom,Kindle Edition,160.0,2021.0,2021.0,2021-01-01,2022-02-04,to-read,to-read (#69),to-read,False,False,False,0,0
26032912,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",,316310409,9780320000000.0,0,4.36,"Little, Brown",ebook,300.0,2019.0,2019.0,2021-01-01,2022-02-02,to-read,to-read (#68),to-read,False,False,False,0,0
26032887,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",,316310336,9780320000000.0,0,4.31,"Little, Brown Books for Young Readers",ebook,336.0,2019.0,2019.0,2021-01-01,2022-02-02,to-read,to-read (#67),to-read,False,False,False,0,0
29939230,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",,765387468,9780770000000.0,0,4.32,Tor,Hardcover,624.0,2017.0,2017.0,2021-01-01,2022-02-02,to-read,to-read (#66),to-read,False,False,False,0,0
20764879,"A Gathering of Shadows (Shades of Magic, #2)",V.E. Schwab,"Schwab, V.E.",,765376474,9780770000000.0,0,4.22,Tor,Hardcover,512.0,2016.0,2016.0,2021-01-01,2022-02-02,to-read,to-read (#65),to-read,False,False,False,0,0
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",,765376458,9780770000000.0,0,4.06,Tor,Hardcover,400.0,2015.0,2015.0,2021-01-01,2022-02-02,to-read,to-read (#64),to-read,False,False,False,0,0
26247019,"The Ancient Magus' Bride, Vol. 5 (The Ancient Magus' Bride #5)",Kore Yamazaki,"Yamazaki, Kore",,1626922845,9781630000000.0,5,4.43,Seven Seas,Paperback,184.0,2016.0,2016.0,2021-01-01,2022-02-02,"fantasy, manga","fantasy (#53), manga (#4)",read,False,False,False,0,0
25667060,"The Ancient Magus' Bride, Vol. 4 (The Ancient Magus' Bride, #4)",Kore Yamazaki,"Yamazaki, Kore",Adrienne Beck,1626922551,9781630000000.0,5,4.42,Seven Seas,Paperback,184.0,2016.0,2015.0,2022-01-27,2022-01-28,"fantasy, manga","fantasy (#51), manga (#3)",read,False,False,False,1,0
40639153,"Kakuriyo: Bed & Breakfast for Spirits, Vol. 1 (Kakuriyo: Bed & Breakfast for Spirits, #1)",Waco Ioka,"Ioka, Waco",Midori Yuma,197470372X,9781970000000.0,0,4.22,VIZ Media LLC,Paperback,200.0,2019.0,2016.0,2021-01-01,2022-01-17,to-read,to-read (#63),to-read,False,False,False,0,0
225605,A Nameless Witch,A. Lee Martinez,"Martinez, A. Lee",,765315483,9780770000000.0,5,3.89,Tor Books,Paperback,320.0,2007.0,2007.0,2022-03-03,2022-01-16,fantasy,fantasy (#55),read,False,False,False,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,,,4,4.05,"Little, Brown Books for Young Readers",Hardcover,370.0,2018.0,2018.0,2022-01-20,2022-01-16,fantasy,fantasy (#50),read,False,False,False,1,0
43820,The Witches' Companion,Katherine Ramsland,"Ramsland, Katherine",Anne Rice,345406249,9780350000000.0,0,4.17,Ballantine Books,Paperback,544.0,1996.0,1994.0,2021-01-01,2022-01-16,to-read,to-read (#62),to-read,False,False,False,0,0
24464154,"魔法使いの嫁 3 (Mahōtsukai no yome, #3)",Yamazaki Kore,"Kore, Yamazaki",,4800004225,9784800000000.0,4,4.34,マッグガーデン,Comic,178.0,2015.0,2015.0,2021-01-01,2022-01-15,"fantasy, manga, mystery","fantasy (#49), manga (#15), mystery (#6)",read,False,False,False,0,0
35162637,"The Ancient Magus' Bride, Vol. 2",Kore Yamazaki,"Yamazaki, Kore",,,,5,4.34,Seven Seas,Kindle Edition,177.0,2015.0,2014.0,2022-01-14,2022-01-14,"fantasy, manga","fantasy (#52), manga (#2)",read,True,False,False,1,1
57100060,The Dangers of Smoking in Bed,Mariana Enríquez,"Enríquez, Mariana",Megan McDowell,178378671X,9781780000000.0,5,3.82,Granta Books,Paperback,187.0,2021.0,2009.0,2022-01-30,2022-01-14,"fiction, horror-thriller","fiction (#31), horror-thriller (#6)",read,True,False,False,1,1
35110903,"The Ancient Magus' Bride, Vol. 1",Kore Yamazaki,"Yamazaki, Kore",,,,5,4.27,Seven Seas,Kindle Edition,178.0,2015.0,2014.0,2022-01-10,2022-01-09,"fantasy, manga","fantasy (#48), manga (#1)",read,False,False,False,1,1
20631808,The Bookshop Book,Jen Campbell,"Campbell, Jen",,1472116666,9781470000000.0,0,4.12,Constable,Hardcover,273.0,2014.0,2014.0,2021-01-01,2022-01-09,"currently-reading, non-fiction","currently-reading (#6), non-fiction (#11)",currently-reading,False,False,False,1,1
49127471,"Zoey Punches the Future in the Dick (Zoey Ashe, #2)",David  Wong,"Wong, David",Jason Pargin,1250195799,9781250000000.0,0,4.14,St. Martin's Press,Hardcover,368.0,2020.0,2020.0,2021-01-01,2022-01-09,to-read,to-read (#61),to-read,False,False,False,0,0
1857440,"John Dies at the End (John Dies at the End, #1)",David  Wong,"Wong, David",Jason Pargin,978970764,9780980000000.0,0,3.88,Permuted Pr,Paperback,362.0,2007.0,2007.0,2021-01-01,2022-01-09,to-read,to-read (#60),to-read,False,False,False,0,0
33574090,"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,"Wong, David",Jason Pargin,1250040205,9781250000000.0,5,4.17,St. Martin's Press,Hardcover,375.0,2017.0,2017.0,2022-01-06,2022-01-06,"fiction, horror-thriller","fiction (#29), horror-thriller (#4)",read,False,False,False,1,0
8391566,A Christmas Carol and Other Christmas Writings,Charles Dickens,"Dickens, Charles",Michael Slater,141195851,9780140000000.0,4,4.14,Penguin Classics,Hardcover,288.0,2010.0,1843.0,2022-01-01,2021-12-08,"fiction, gothic","fiction (#28), gothic (#3)",read,False,False,False,1,1
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,1250079217,9781250000000.0,0,3.53,Thomas Dunne Books,Hardcover,436.0,2017.0,2017.0,2021-01-01,2021-10-30,to-read,to-read (#59),to-read,False,False,False,0,0
50891603,Recipes from the World of Tolkien: Inspired By the Legends,Robert Tuesley Anderson,"Anderson, Robert Tuesley",,1645174425,9781650000000.0,4,4.37,Thunder Bay Press,Hardcover,176.0,2020.0,2020.0,2021-01-01,2021-10-27,"cookbook, non-fiction","cookbook (#4), non-fiction (#20)",read,False,False,True,1,1
641087,The Country Diary of an Edwardian Lady,Edith Holden,"Holden, Edith",,1846660157,9781850000000.0,5,4.3,Top That! Publishing,Hardcover,176.0,2006.0,1977.0,2021-01-01,2021-10-27,"non-fiction, poetry","non-fiction (#10), poetry (#10)",read,False,False,False,1,1
54968419,"Fire Burn, Cauldron Bubble",Paul Cookson,"Cookson, Paul",,,,4,4.0,Dark Horse Manga,Paperback,272.0,2020.0,2020.0,2021-01-01,2021-10-27,"fantasy, poetry","fantasy (#44), poetry (#11)",read,False,False,False,1,1
20513872,A Dictionary of Tolkien (Tolkien Illustrated Guides),David Day,"Day, David",,,,3,4.17,Thunder Bay Press,Kindle Edition,274.0,2013.0,2007.0,2021-01-01,2021-10-27,fantasy,fantasy (#45),read,False,False,False,1,1
170666,A Witches' Bible: The Complete Witches' Handbook,Janet Farrar,"Farrar, Janet",Stewart Farrar,919345921,9780920000000.0,4,3.9,Phoenix Publishing,Paperback,349.0,1996.0,1987.0,2021-01-01,2021-10-27,"occult, non-fiction","occult (#11), non-fiction (#12)",read,False,False,False,1,1
15932273,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",,755380541,9780760000000.0,4,4.0,Headline Review,Paperback,423.0,2012.0,2012.0,2021-01-01,2021-10-27,fantasy,fantasy (#46),read,False,False,True,1,0
12995005,"Coroa de Erva (Masters of Rome, #2)",Colleen McCullough,"McCullough, Colleen",,9722902229,9789720000000.0,4,4.33,Difel,Paperback,1097.0,1995.0,1990.0,2021-01-01,2021-10-27,"historical-fiction, currently-reading","historical-fiction (#3), currently-reading (#5)",currently-reading,False,False,True,1,1
57498199,"Dark Asylum (Jem Flockhart, #2)",E.S. Thomson,"Thomson, E.S.",,,,5,3.92,Dark Horse Manga,Kindle Edition,383.0,2017.0,2017.0,2023-03-06,2021-09-07,Not assigned,Not assigned,read,False,False,False,1,0
30763464,Monstrous Little Voices: Five New Stories from Shakespeare's Fantasy World,Jonathan  Barnes,"Barnes, Jonathan","Adrian Tchaikovsky, Emma Newman, Foz Meadows, Kate Heartfield",1781083932,9781780000000.0,4,3.88,GARDNERS VI BOOKS AMS006,Paperback,297.0,2016.0,2016.0,2021-12-06,2021-09-07,"fiction, fantasy","fiction (#27), fantasy (#47)",read,False,False,False,1,1
34726141,"The Poetry Pharmacy: Tried-and-True Prescriptions for the Mind, Heart and Soul",William Sieghart,"Sieghart, William",,1846149541,9781850000000.0,4,4.36,Particular Books,Hardcover,151.0,2018.0,2017.0,2021-01-01,2021-09-07,poetry,poetry (#9),read,False,False,False,1,1
20821471,Hickory Daiquiri Dock: Cocktails with a Nursery Rhyme Twist,Tim Federle,"Federle, Tim",,762455055,9780760000000.0,0,4.28,Running Press Adult,Board Book,40.0,2014.0,2014.0,2021-01-01,2021-09-07,to-read,to-read (#58),to-read,False,False,False,0,0
12711120,A Book of Horrors,Stephen              Jones,"Jones, Stephen",,857388088,9780860000000.0,3,3.69,Jo Fletcher Books,Hardcover,400.0,2011.0,2011.0,2021-08-20,2021-08-19,"horror-thriller, fiction","horror-thriller (#3), fiction (#26)",read,False,False,False,1,1
57498183,"Beloved Poison (Jem Flockhart, #1)",E.S. Thomson,"Thomson, E.S.",,,,4,3.87,Constable,Kindle Edition,395.0,2016.0,2016.0,2021-08-18,2021-07-17,"fiction, gothic","fiction (#25), gothic (#2)",read,False,False,False,1,1
48505215,Reader’s Digest Condensed Books 1990: Cold Harbour / A Time To Love / Flying Free / Crackdown,Jack Higgins,"Higgins, Jack","Beryl Kingston, Dan True, Bernard Cornwell",,,0,0.0,The Reader’s Digest Association South Africa (Pty) Ltd,Hardcover,511.0,1990.0,2007.0,2021-01-01,2021-07-08,"fiction, to-read","fiction (#24), to-read (#57)",to-read,False,False,False,0,0
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",,525510311,9780530000000.0,0,4.36,Random House,Hardcover,352.0,2020.0,2020.0,2021-01-01,2021-06-06,"non-fiction, currently-reading","non-fiction (#9), currently-reading (#4)",currently-reading,False,False,True,1,1
40543828,Cat Poems,Elizabeth Bishop,"Bishop, Elizabeth","Stevie Smith, Ezra Pound, Charles Baudelaire, William Carlos Williams, Rainer Maria Rilke, Amy Lowell, W.B. Yeats",1788161734,9781790000000.0,5,3.38,Profile Books Ltd,Paperback,96.0,2018.0,2018.0,2021-05-28,2021-05-28,"poetry, cats","poetry (#8), cats (#1)",read,False,False,True,1,1
5140074,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,"Moore, Christopher",,,,0,4.23,HarperCollins e-books,Kindle Edition,468.0,2009.0,2002.0,2021-01-01,2021-05-18,to-read,to-read (#56),to-read,False,False,False,0,0
56776249,Murder: The Biography,Kate Morgan,"Morgan, Kate",,8407339,9780010000000.0,0,4.01,Harpercollins ,Hardcover,346.0,2021.0,2021.0,2021-01-01,2021-05-18,to-read,to-read (#55),to-read,False,False,False,0,0
38256351,"The Little Book of Cat Magic: Spells, Charms & Tales",Deborah Blake,"Blake, Deborah",,738753238,9780740000000.0,5,4.21,Llewellyn Publications,Paperback,240.0,2018.0,2018.0,2021-04-20,2021-04-21,"occult, cats","occult (#10), cats (#2)",read,False,False,True,1,1
6999466,"The Lion, the Witch and the Wardrobe",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,61765481,9780060000000.0,5,4.23,HarperCollins Publishers,ebook,224.0,2008.0,1950.0,2021-01-01,2021-03-20,"childrens, fantasy","childrens (#11), fantasy (#43)",read,False,False,True,1,1
49656780,Home Body,Rupi Kaur,"Kaur, Rupi",,1982172452,9781980000000.0,5,4.07,Simon & Schuster,Paperback,192.0,2020.0,2020.0,2021-01-01,2021-03-18,poetry,poetry (#7),read,False,False,True,1,1
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,142437204,9780140000000.0,5,4.15,Penguin,Paperback,532.0,2003.0,1847.0,2021-01-01,2021-03-02,"fiction, gothic","fiction (#23), gothic (#1)",read,False,False,False,1,1
45441105,The Hobbits of Tolkien,David Day,"Day, David",,753733781,9780750000000.0,4,3.75,Pyramid,Paperback,192.0,2019.0,2019.0,2021-02-06,2021-02-06,"fantasy, non-fiction","fantasy (#42), non-fiction (#8)",read,False,False,True,1,1
19508,The Schopenhauer Cure,Irvin D. Yalom,"Yalom, Irvin D.",,60938102,9780060000000.0,0,4.27,Harper Perennial Modern Classics,Paperback,358.0,2020.0,2000.0,2021-01-01,2021-01-11,to-read,to-read (#54),to-read,False,False,False,0,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,465067107,9780470000000.0,0,4.16,Basic Books,Paperback,257.0,2002.0,1988.0,2021-01-01,2020-12-26,to-read,to-read (#53),to-read,False,False,False,0,0
1093409,Hedge Witch: A Guide to Solitary Witchcraft,Rae Beth,"Beth, Rae",,709048513,9780710000000.0,0,3.88,Robert Hale Ld.,Paperback,189.0,1992.0,1989.0,2021-01-01,2020-12-26,to-read,to-read (#52),to-read,False,False,False,0,0
35082290,"Batismo de Fogo (The Witcher, #5)",Andrzej Sapkowski,"Sapkowski, Andrzej",,8578279859,9788580000000.0,4,4.26,WMF Martins Fontes,Paperback,348.0,2015.0,1996.0,2022-06-29,2020-12-24,"fantasy, fiction","fantasy (#54), fiction (#32)",read,False,False,False,1,1
17182372,The Secret Service: Kingsman,Mark Millar,"Millar, Mark","Dave Gibbons, Matthew Vaughn, Andy Lanning, Angus McKie",785165452,9780790000000.0,0,3.6,Marvel,Hardcover,176.0,2014.0,2014.0,2021-01-01,2020-12-03,to-read,to-read (#51),to-read,False,False,False,0,0
10365636,The Horrid Glory of Its Wings,Elizabeth Bear,"Bear, Elizabeth",,1429926007,9781430000000.0,0,3.69,Tor Books,Kindle Edition,32.0,2009.0,2009.0,2021-01-01,2020-12-02,to-read,to-read (#48),to-read,False,False,False,0,0
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Diana Stanley, Beth Krush, Joe Krush, Leonard S. Marcus",152047379,9780150000000.0,0,4.03,Clarion Books,Paperback,180.0,2003.0,1952.0,2021-01-01,2020-12-02,to-read,to-read (#50),to-read,False,False,False,0,0
51987993,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,,,0,4.05,Redhook,Hardcover,528.0,2020.0,2020.0,2021-01-01,2020-12-02,to-read,to-read (#49),to-read,False,False,False,0,0
12006,Dead Air,Iain Banks,"Banks, Iain",,349116644,9780350000000.0,2,3.55,Abacus,Paperback,436.0,2003.0,2002.0,2022-01-03,2020-11-29,fiction,fiction (#22),read,False,False,False,1,0
35297191,Sadness Is a White Bird,Moriel Rothman-Zecher,"Rothman-Zecher, Moriel",,1501176269,9781500000000.0,0,4.06,Atria Books,Hardcover,275.0,2018.0,2018.0,2021-01-01,2020-11-27,to-read,to-read (#47),to-read,False,False,False,0,0
11347,Sula,Toni Morrison,"Morrison, Toni",,1400033438,9781400000000.0,0,4.02,Vintage International,Paperback,174.0,2004.0,1973.0,2021-01-01,2020-11-25,to-read,to-read (#46),to-read,False,False,False,0,0
21028440,Letter For The King,Tonke Dragt,"Dragt, Tonke",,1782690263,9781780000000.0,0,4.17,Pushkin Childrens Books,Paperback,512.0,2014.0,1962.0,2021-01-01,2020-11-22,to-read,to-read (#45),to-read,False,False,False,0,0
54409021,The Picture of Dorian Gray Illustrated,Oscar Wilde,"Wilde, Oscar",,,9798660000000.0,5,4.12,Independently Published,Paperback,272.0,2020.0,1890.0,2020-01-01,2020-11-19,fiction,fiction (#21),read,False,False,True,1,1
38502290,"Are You There God? It's Me, Margarita: More Cocktails with a Literary Twist (A Tequila Mockingbird Book)",Tim Federle,"Federle, Tim",Lauren Mortimer,762464151,9780760000000.0,0,3.94,Running Press Adult,Hardcover,144.0,2018.0,2018.0,2021-01-01,2020-11-19,to-read,to-read (#44),to-read,False,False,False,0,0
15843172,Tequila Mockingbird: Cocktails with a Literary Twist,Tim Federle,"Federle, Tim",Lauren Mortimer,762448652,9780760000000.0,0,4.06,Running Press Adult,Hardcover,160.0,2013.0,2013.0,2021-01-01,2020-11-19,to-read,to-read (#43),to-read,False,False,False,0,0
51951268,The Wanderer's Havamal,Jackson  Crawford,"Crawford, Jackson",,1624668429,9781620000000.0,0,4.65,"Hackett Publishing Company, Inc.",Hardcover,216.0,2019.0,2019.0,2021-01-01,2020-11-19,to-read,to-read (#42),to-read,False,False,False,0,0
39796904,My Lovely Wife,Samantha  Downing,"Downing, Samantha",,,,0,3.84,Berkley Books,Hardcover,390.0,2019.0,2019.0,2021-01-01,2020-11-19,to-read,to-read (#41),to-read,False,False,False,0,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,,,0,3.68,Del Rey,Hardcover,320.0,2020.0,2020.0,2021-01-01,2020-11-19,to-read,to-read (#40),to-read,False,False,False,0,0
39863519,At the Wolf's Table,Rosella Postorino,"Postorino, Rosella",Leah Janeczko,1250179149,9781250000000.0,0,3.56,Flatiron Books,Hardcover,275.0,2019.0,2018.0,2021-01-01,2020-11-19,to-read,to-read (#39),to-read,False,False,False,0,0
42190,"Wabi-Sabi: for Artists, Designers, Poets & Philosophers",Leonard Koren,"Koren, Leonard",,1880656124,9781880000000.0,0,4.01,Stone Bridge Press,Paperback,96.0,1994.0,1994.0,2021-01-01,2020-11-19,to-read,to-read (#38),to-read,False,False,False,0,0
50892349,"Magic Lessons (Practical Magic, #0.1)",Alice Hoffman,"Hoffman, Alice",,1982108843,9781980000000.0,0,4.21,Simon & Schuster,Hardcover,396.0,2020.0,2020.0,2021-01-01,2020-11-19,to-read,to-read (#37),to-read,False,False,False,0,0
